,age,title,sum,count
2984,30,"Bye Bye, Love (1995)",10,3
2999,30,Carried Away (1996),10,3
3043,30,Cobb (1994),10,3
3102,30,Dead Presidents (1995),10,4
3142,30,Drop Dead Fred (1991),10,4
3144,30,Drunks (1995),10,3
3203,30,Faust (1994),10,2
3250,30,Free Willy 3: The Rescue (1997),10,8
3339,30,Hear My Song (1991),10,3
3340,30,Hearts and Minds (1996),10,3
3390,30,I'm Not Rappaport (1996),10,3
3460,30,"Kid in King Arthur's Court, A (1995)",10,4
3521,30,Lord of Illusions (1995),10,4
3528,30,Love & Human Remains (1993),10,3
3549,30,Major Payne (1994),10,3
3612,30,"Month by the Lake, A (1995)",10,3
3627,30,Mr. Wrong (1996),10,5
3684,30,Nothing to Lose (1994),10,3
3756,30,Pollyanna (1960),10,4
3769,30,Princess Caraboo (1994),10,3
3776,30,"Prophecy, The (1995)",10,4
3826,30,"Road to Wellville, The (1994)",10,6
3934,30,Speed 2: Cruise Control (1997),10,6
4115,30,Walking and Talking (1996),10,3
2826,30,Anaconda (1997),9,6
2834,30,Angus (1995),9,3
2954,30,Boy's Life 2 (1997),9,2
2981,30,Burnt Offerings (1976),9,3
3013,30,Chairman of the Board (1998),9,5
3068,30,Critical Care (1997),9,3
3103,30,Dear God (1996),9,3
3287,30,Girl 6 (1996),9,3
3292,30,Go Fish (1994),9,3
3319,30,Grosse Fatigue (1994),9,2
3369,30,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",9,2
3377,30,How to Be a Player (1997),9,3
3398,30,In the Army Now (1994),9,4
3410,30,Infinity (1996),9,2
3411,30,"Innocents, The (1961)",9,2
3491,30,Lawnmower Man 2: Beyond Cyberspace (1996),9,5
3497,30,Legal Deceit (1997),9,2
3513,30,"Little Rascals, The (1994)",9,4
3527,30,Lost in Space (1998),9,3
3537,30,"Low Down Dirty Shame, A (1994)",9,4
3544,30,Madame Butterfly (1995),9,2
3593,30,Midnight Dancers (Sibak) (1994),9,3
3606,30,Mixed Nuts (1994),9,3
3615,30,Moonlight and Valentino (1995),9,3
3617,30,Mortal Kombat: Annihilation (1997),9,6
3725,30,Party Girl (1995),9,3
3744,30,Picnic (1955),9,3
3808,30,"Relic, The (1997)",9,4
3828,30,Robert A. Heinlein's The Puppet Masters (1994),9,3
3959,30,"Steal Big, Steal Little (1995)",9,3
3973,30,Striking Distance (1993),9,3
3976,30,Stuart Saves His Family (1995),9,4
3981,30,"Sum of Us, The (1994)",9,2
3992,30,Switchblade Sisters (1975),9,2
4150,30,"Winter Guest, The (1997)",9,2
4151,30,Wishmaster (1997),9,4
4158,30,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",9,2
4168,30,unknown,9,3
2846,30,April Fool's Day (1986),8,3
2859,30,"Awfully Big Adventure, An (1995)",8,3
2903,30,Bent (1997),8,3
2920,30,Billy Madison (1995),8,4
3016,30,Chasers (1994),8,3
3034,30,Clean Slate (1994),8,2
3111,30,Denise Calls Up (1995),8,2
3185,30,Faithful (1996),8,2
3198,30,Faster Pussycat! Kill! Kill! (1965),8,3
3206,30,Fear of a Black Hat (1993),8,2
3308,30,"Grass Harp, The (1995)",8,2
3344,30,Heaven's Prisoners (1996),8,4
3349,30,Heidi Fleiss: Hollywood Madam (1995) ,8,3
3387,30,I Love Trouble (1994),8,3
3407,30,Indian Summer (1996),8,2
3477,30,Lamerica (1994),8,2
3564,30,Margaret's Museum (1995),8,2
3587,30,Metisse (Café au Lait) (1993),8,3
3629,30,Mrs. Dalloway (1997),8,2
3657,30,National Lampoon's Senior Trip (1995),8,3
3688,30,Nénette et Boni (1996),8,2
3727,30,Pather Panchali (1955),8,2
3819,30,"Rich Man's Wife, The (1996)",8,4
3848,30,"Run of the Country, The (1995)",8,2
3970,30,Street Fighter (1994),8,2
3974,30,Stripes (1981),8,2
4006,30,Tetsuo II: Body Hammer (1992),8,3
4018,30,Thirty-Two Short Films About Glenn Gould (1993),8,2
4049,30,Total Eclipse (1995),8,2
4059,30,Trial and Error (1997),8,3
4117,30,"War Room, The (1993)",8,2
4119,30,Warriors of Virtue (1997),8,2
2794,30,"Air Up There, The (1994)",7,2
2807,30,All Dogs Go to Heaven 2 (1996),7,3
2814,30,American Buffalo (1996),7,3
2823,30,Amityville II: The Possession (1982),7,4
2910,30,"Bewegte Mann, Der (1994)",7,2
2912,30,Bhaji on the Beach (1993),7,3
2935,30,"Blue Angel, The (Blaue Engel, Der) (1930)",7,2
2955,30,Boys (1996),7,2
2976,30,"Browning Version, The (1994)",7,2
3058,30,Cops and Robbersons (1994),7,3
3070,30,Crooklyn (1994),7,2
3092,30,"Davy Crockett, King of the Wild Frontier (1955)",7,2
3134,30,Double Team (1997),7,3
3184,30,FairyTale: A True Story (1997),7,4
3204,30,Fausto (1993),7,2
3226,30,Flirt (1995),7,2
3229,30,Fluke (1995),7,3
3249,30,Free Willy 2: The Adventure Home (1995),7,3
3274,30,Germinal (1993),7,2
3275,30,Geronimo: An American Legend (1993),7,2
3297,30,Gone Fishin' (1997),7,4
3326,30,Half Baked (1998),7,5
3371,30,"Hour of the Pig, The (1993)",7,2
3404,30,In the Realm of the Senses (Ai no corrida) (1976),7,3
3503,30,Lightning Jack (1994),7,2
3510,30,Little Odessa (1994),7,2
3512,30,"Little Princess, The (1939)",7,2
3543,30,Mad Love (1995),7,3
3641,30,Mute Witness (1994),7,2
3690,30,Of Human Bondage (1934),7,2
3714,30,"Pagemaster, The (1994)",7,3
3715,30,"Pallbearer, The (1996)",7,5
3721,30,Paradise Road (1997),7,2
3782,30,"Pyromaniac's Love Story, A (1995)",7,2
3789,30,Radioland Murders (1994),7,3
3797,30,Ready to Wear (Pret-A-Porter) (1994),7,4
3859,30,"Scout, The (1994)",7,2
3863,30,"Search for One-eye Jimmy, The (1996)",7,2
3874,30,Set It Off (1996),7,2
3904,30,"Sixth Man, The (1997)",7,2
3997,30,Talking About Sex (1994),7,3
4077,30,Two Much (1996),7,3
4135,30,"White Balloon, The (1995)",7,2
4143,30,Wild Things (1998),7,4
2904,30,Best Men (1997),6,2
2916,30,"Big Green, The (1995)",6,2
2964,30,Bread and Chocolate (Pane e cioccolata) (1973),6,2
3129,30,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),6,2
3149,30,Duoluo tianshi (1995),6,2
3183,30,Fair Game (1995),6,2
3233,30,For Love or Money (1993),6,2
3234,30,For Richer or Poorer (1997),6,2
3278,30,"Getaway, The (1994)",6,2
3327,30,Halloween: The Curse of Michael Myers (1995),6,4
3356,30,High School High (1996),6,3
3389,30,I'll Do Anything (1994),6,2
3429,30,Jason's Lyric (1994),6,2
3432,30,Jaws 3-D (1983),6,4
3459,30,Kicking and Screaming (1995),6,2
3470,30,Kissed (1996),6,2
3482,30,Last Dance (1996),6,2
3522,30,Losing Chase (1996),6,2
3589,30,Miami Rhapsody (1995),6,3
3662,30,"NeverEnding Story III, The (1994)",6,3
3691,30,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",6,2
3703,30,One Night Stand (1997),6,2
3718,30,Panther (1995),6,2
3775,30,"Prophecy II, The (1998)",6,3
3780,30,Purple Noon (1960),6,2
3866,30,"Secret Adventures of Tom Thumb, The (1993)",6,2
3891,30,Shiloh (1997),6,2
3991,30,Switchback (1997),6,2
3996,30,Tales from the Hood (1995),6,4
4008,30,That Darn Cat! (1997),6,4
4013,30,"Thin Line Between Love and Hate, A (1996)",6,2
4142,30,Wild Reeds (1994),6,2
2791,30,Aiqing wansui (1994),5,1
2799,30,Alaska (1996),5,2
2829,30,Angel Baby (1995),5,1
2835,30,Anna (1996),5,1
2871,30,"Ballad of Narayama, The (Narayama Bushiko) (1958)",5,1
2933,30,Bloodsport 2 (1995),5,3
2941,30,Body Parts (1991),5,3
2996,30,Caro Diario (Dear Diary) (1994),5,2
3032,30,City of Industry (1997),5,1
3053,30,"Contempt (Mépris, Le) (1963)",5,1
3064,30,"Cowboy Way, The (1994)",5,3
3071,30,Crossfire (1947),5,1
3081,30,"Cure, The (1995)",5,1
3082,30,Cutthroat Island (1995),5,3
3087,30,Dangerous Ground (1997),5,2
3109,30,Delta of Venus (1994),5,1
3164,30,Entertaining Angels: The Dorothy Day Story (1996),5,1
3208,30,Feast of July (1995),5,2
3214,30,"Fille seule, La (A Single Girl) (1995)",5,1
3236,30,For the Moment (1994),5,1
3254,30,Friday (1995),5,2
3309,30,Grateful Dead (1995),5,2
3323,30,Guilty as Sin (1993),5,2
3422,30,Jack and Sarah (1995),5,2
3456,30,Kazaam (1996),5,3
3478,30,Land Before Time III: The Time of the Great Giving (1995) (V),5,2
3499,30,"Letter From Death Row, A (1998)",5,1
3502,30,Life with Mikey (1993),5,2
3532,30,Love Serenade (1996),5,1
3562,30,Manny & Lo (1996),5,1
3577,30,Maya Lin: A Strong Clear Vision (1994),5,1
3596,30,Mighty Morphin Power Rangers: The Movie (1995),5,3
3609,30,Mondo (1996),5,1
3639,30,"Murder, My Sweet (1944)",5,2
3717,30,Palookaville (1996),5,2
3836,30,Romper Stomper (1992),5,1
3840,30,Roseanna's Grave (For Roseanna) (1997),5,2
3855,30,Santa with Muscles (1996),5,1
3908,30,Sliding Doors (1998),5,1
3917,30,Solo (1996),5,2
3942,30,Stalingrad (1993),5,2
4010,30,The Deadly Cure (1996),5,1
4052,30,Tough and Deadly (1995),5,1
4060,30,Trial by Jury (1994),5,2
4079,30,Two or Three Things I Know About Her (1966),5,1
4162,30,Year of the Horse (1997),5,1
2763,30,'Til There Was You (1997),4,1
2775,30,A Chef in Love (1996),4,1
2860,30,Ayn Rand: A Sense of Life (1997),4,1
2874,30,"Band Wagon, The (1953)",4,1
2887,30,Beat the Devil (1954),4,1
2897,30,Before the Rain (Pred dozhdot) (1994),4,1
2913,30,"Big Bang Theory, The (1994)",4,1
2925,30,Bitter Sugar (Azucar Amargo) (1996),4,1
2932,30,Blood For Dracula (Andy Warhol's Dracula) (1974),4,2
3018,30,Children of the Corn: The Gathering (1996),4,3
3045,30,"Colonel Chabert, Le (1994)",4,1
3061,30,Cosi (1996),4,1
3086,30,Dangerous Beauty (1998),4,2
3090,30,Dark City (1998),4,1
3097,30,"Daytrippers, The (1996)",4,1
3123,30,Dingo (1992),4,1
3141,30,Dream With the Fishes (1997),4,1
3148,30,Dunston Checks In (1996),4,2
3161,30,"Enfer, L' (1994)",4,1
3196,30,Farmer & Chase (1995),4,1
3199,30,Fatal Instinct (1993),4,1
3210,30,Female Perversions (1996),4,2
3265,30,Gabbeh (1996),4,1
3305,30,Grace of My Heart (1996),4,1
3338,30,Head Above Water (1996),4,1
3359,30,Highlander III: The Sorcerer (1994),4,2
3368,30,"Horse Whisperer, The (1998)",4,1
3384,30,I Don't Want to Talk About It (De eso no se habla) (1993),4,1
3437,30,Jimmy Hollywood (1994),4,1
3450,30,Jury Duty (1995),4,2
3465,30,Kim (1950),4,1
3494,30,"Leading Man, The (1996)",4,1
3523,30,Losing Isaiah (1995),4,1
3553,30,Mamma Roma (1962),4,1
3557,30,"Man in the Iron Mask, The (1998)",4,1
3583,30,Meet Wally Sparks (1997),4,1
3586,30,Mercury Rising (1998),4,1
3643,30,My Crazy Life (Mi vida loca) (1993),4,1
3654,30,Nadja (1994),4,1
3660,30,Nelly & Monsieur Arnaud (1995),4,1
3663,30,New York Cop (1996),4,1
3664,30,"Newton Boys, The (1998)",4,1
3689,30,"Object of My Affection, The (1998)",4,1
3705,30,Open Season (1996),4,1
3738,30,Phantoms (1998),4,2
3739,30,Phat Beach (1996),4,2
3758,30,Ponette (1996),4,1
3849,30,S.F.W. (1994),4,1
3894,30,"Shooter, The (1995)",4,1
3895,30,Shooting Fish (1997),4,2
3957,30,"Stars Fell on Henrietta, The (1995)",4,1
3961,30,Steel (1997),4,2
3964,30,Stonewall (1995),4,1
3965,30,"Story of Xinghua, The (1993)",4,1
3968,30,"Stranger, The (1994)",4,1
3969,30,Strawberry and Chocolate (Fresa y chocolate) (1993),4,2
3998,30,"Tango Lesson, The (1997)",4,1
4011,30,"Thieves (Voleurs, Les) (1996)",4,1
4029,30,"Tie That Binds, The (1995)",4,1
4055,30,"Transformers: The Movie, The (1986)",4,2
4096,30,Vampire in Brooklyn (1995),4,2
4140,30,Wild Bill (1995),4,2
4146,30,Window to Paris (1994),4,1
4154,30,Witness (1985),4,1
2776,30,Above the Rim (1994),3,1
2783,30,"Addiction, The (1995)",3,2
2789,30,Afterglow (1997),3,2
2808,30,All Over Me (1997),3,1
2809,30,All Things Fair (1996),3,1
2820,30,Amityville 3-D (1983),3,2
2821,30,"Amityville Curse, The (1990)",3,2
2830,30,Angel and the Badman (1947),3,1
2831,30,Angela (1995),3,1
2861,30,B*A*P*S (1997),3,1
2863,30,"Baby-Sitters Club, The (1995)",3,1
2869,30,Bad Moon (1996),3,1
2936,30,Blue Chips (1994),3,1
2945,30,"Bonheur, Le (1965)",3,1
2973,30,Broken English (1996),3,2
2997,30,Carpool (1996),3,1
3007,30,Caught (1996),3,1
3019,30,Children of the Revolution (1996),3,1
3031,30,City of Angels (1998),3,1
3080,30,Curdled (1996),3,1
3084,30,D3: The Mighty Ducks (1996),3,2
3094,30,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",3,1
3133,30,Double Happiness (1994),3,1
3237,30,"Forbidden Christ, The (Cristo proibito, Il) (1950)",3,1
3324,30,Gumby: The Movie (1995),3,1
3333,30,Harlem (1993),3,2
3343,30,Heaven & Earth (1993),3,1
3354,30,Hideaway (1995),3,1
3362,30,Home Alone 3 (1997),3,3
3373,30,House Party 3 (1994),3,1
3386,30,I Like It Like That (1994),3,1
3394,30,Ill Gotten Gains (1997),3,1
3414,30,Intimate Relations (1996),3,1
3435,30,"Jerky Boys, The (1994)",3,1
3458,30,Kicked in the Head (1997),3,1
3476,30,Ladybird Ladybird (1994),3,1
3479,30,Larger Than Life (1996),3,1
3483,30,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",3,1
3485,30,Last Summer in the Hamptons (1995),3,1
3487,30,"Last Time I Committed Suicide, The (1997)",3,1
3489,30,Late Bloomers (1996),3,1
3533,30,Love and Other Catastrophes (1996),3,1
3534,30,Love and a .45 (1994),3,1
3623,30,Mr. Jones (1993),3,1
3626,30,Mr. Wonderful (1993),3,1
3649,30,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),3,1
3665,30,"Next Karate Kid, The (1994)",3,1
3668,30,Night Flier (1997),3,1
3683,30,Nosferatu a Venezia (1986),3,1
3711,30,"Other Voices, Other Rooms (1997)",3,1
3747,30,Pie in the Sky (1995),3,1
3781,30,Pushing Hands (1992),3,1
3788,30,Race the Sun (1996),3,1
3818,30,Rhyme & Reason (1997),3,1
3852,30,Safe (1995),3,1
3856,30,"Scarlet Letter, The (1995)",3,1
3858,30,Schizopolis (1996),3,1
3867,30,"Secret Agent, The (1996)",3,1
3899,30,"Simple Twist of Fate, A (1994)",3,1
3911,30,"Smile Like Yours, A (1997)",3,1
3945,30,"Star Maker, The (Uomo delle stelle, L') (1995)",3,1
4050,30,Touch (1997),3,1
4074,30,Twisted (1996),3,1
4081,30,U.S. Marshalls (1998),3,1
4089,30,Unhook the Stars (1996),3,2
4101,30,Vermin (1998),3,1
4113,30,"Walk in the Sun, A (1945)",3,1
4136,30,White Man's Burden (1995),3,1
4159,30,Wonderland (1997),3,1
2819,30,Amityville 1992: It's About Time (1992),2,2
2824,30,Amityville: A New Generation (1993),2,2
2868,30,Bad Girls (1994),2,1
2915,30,Big Bully (1996),2,2
2924,30,Bitter Moon (1992),2,1
2953,30,Boxing Helena (1993),2,1
2977,30,Buddy (1997),2,1
2982,30,Bushwhacked (1995),2,1
2995,30,Carmen Miranda: Bananas Is My Business (1994),2,1
3075,30,Crows and Sparrows (1949),2,1
3131,30,"Doom Generation, The (1995)",2,1
3153,30,Ed (1996),2,1
3160,30,"Endless Summer 2, The (1994)",2,2
3240,30,Foreign Student (1994),2,1
3261,30,Full Speed (1996),2,1
3295,30,Gold Diggers: The Secret of Bear Mountain (1995),2,1
3299,30,"Good Man in Africa, A (1994)",2,1
3480,30,Lassie (1994),2,1
3505,30,"Line King: Al Hirschfeld, The (1996)",2,1
3601,30,Mina Tannenbaum (1994),2,1
3674,30,Nina Takes a Lover (1994),2,1
3678,30,No Escape (1994),2,1
3707,30,Original Gangstas (1996),2,1
3755,30,Poison Ivy II (1995),2,1
3811,30,Rent-a-Kid (1995),2,1
3939,30,Sprung (1997),2,1
3941,30,Stag (1997),2,1
3967,30,Stranger in the House (1997),2,1
3986,30,"Swan Princess, The (1994)",2,1
4068,30,"Truth or Consequences, N.M. (1997)",2,1
4076,30,Two Bits (1995),2,1
4097,30,"Van, The (1996)",2,1
4127,30,What Happened Was... (1994),2,1
2771,30,3 Ninjas: High Noon At Mega Mountain (1998),1,1
2774,30,8 Heads in a Duffel Bag (1997),1,1
2800,30,Albino Alligator (1996),1,1
2813,30,"Amazing Panda Adventure, The (1995)",1,1
2864,30,Babyfever (1994),1,1
2905,30,Best of the Best 3: No Turning Back (1995),1,1
2959,30,Braindead (1992),1,1
3062,30,Country Life (1994),1,1
3170,30,Even Cowgirls Get the Blues (1993),1,1
3187,30,Falling in Love Again (1980),1,1
3243,30,Four Days in September (1997),1,1
3286,30,Gilligan's Island: The Movie (1998),1,1
3288,30,Girl in the Cadillac (1995),1,1
3304,30,Gordy (1995),1,1
3346,30,Heavy (1995),1,1
3348,30,Heavyweights (1994),1,1
3381,30,Hugo Pool (1997),1,1
3597,30,"Mighty, The (1998)",1,1
3607,30,"Modern Affair, A (1995)",1,1
3618,30,"Mostro, Il (1994)",1,1
3735,30,"Pest, The (1997)",1,1
3770,30,Prisoner of the Mountains (Kavkazsky Plennik) (1996),1,1
3843,30,Rough Magic (1995),1,1
3865,30,"Second Jungle Book: Mowgli & Baloo, The (1997)",1,1
3872,30,Senseless (1998),1,1
3900,30,"Simple Wish, A (1997)",1,1
4002,30,Temptress Moon (Feng Yue) (1996),1,1
4056,30,Traveller (1997),1,1
4069,30,Turbo: A Power Rangers Movie (1997),1,1
4073,30,Twin Town (1997),1,1
4100,30,Venice/Venice (1992),1,1
4104,30,"Very Natural Thing, A (1974)",1,1
4139,30,Wild America (1997),1,1
4167,30,Zeus and Roxanne (1997),1,1
2513,20,Star Wars (1977),1015,230
2357,20,Return of the Jedi (1983),846,208
2407,20,Scream (1996),789,215
1676,20,Fargo (1996),766,191
1521,20,Contact (1997),742,196
2634,20,Toy Story (1995),741,189
1483,20,Chasing Amy (1997),720,188
2313,20,Pulp Fiction (1994),701,167
2328,20,Raiders of the Lost Ark (1981),696,163
2654,20,Twelve Monkeys (1995),681,177
2450,20,"Silence of the Lambs, The (1991)",674,152
1637,20,"Empire Strikes Back, The (1980)",664,154
2011,20,Liar Liar (1997),641,193
2374,20,"Rock, The (1996)",620,168
1781,20,"Godfather, The (1972)",617,142
2301,20,"Princess Bride, The (1987)",607,140
2509,20,Star Trek: First Contact (1996),590,162
1939,20,Jerry Maguire (1996),588,155
1905,20,Independence Day (ID4) (1996),576,175
2135,20,Monty Python and the Holy Grail (1974),565,136
1908,20,Indiana Jones and the Last Crusade (1989),564,143
2439,20,"Shawshank Redemption, The (1994)",564,123
1239,20,Air Force One (1997),561,153
2736,20,Willy Wonka and the Chocolate Factory (1971),531,139
2681,20,"Usual Suspects, The (1995)",530,120
2612,20,Titanic (1997),529,122
1744,20,"Fugitive, The (1993)",528,133
2574,20,Terminator 2: Judgment Day (1991),520,131
2635,20,Trainspotting (1996),514,126
1314,20,Back to the Future (1985),506,136
1641,20,"English Patient, The (1996)",500,140
2127,20,Mission: Impossible (1996),500,148
2575,20,"Terminator, The (1984)",500,129
1420,20,Braveheart (1995),495,118
1381,20,Blade Runner (1982),492,119
2404,20,Schindler's List (1993),487,109
2719,20,When Harry Met Sally... (1989),480,120
2106,20,Men in Black (1997),478,129
1725,20,Forrest Gump (1994),477,126
2423,20,Seven (Se7en) (1995),476,117
2333,20,Ransom (1996),473,131
1251,20,Aliens (1986),466,114
1248,20,Alien (1979),463,115
1573,20,Dead Poets Society (1989),444,110
1596,20,Die Hard (1988),439,115
2007,20,Leaving Las Vegas (1995),434,115
1808,20,Groundhog Day (1993),433,114
1572,20,Dead Man Walking (1995),428,109
1986,20,L.A. Confidential (1997),426,104
1256,20,Amadeus (1984),423,104
1291,20,Apollo 13 (1995),423,110
2648,20,"Truth About Cats & Dogs, The (1996)",417,119
1520,20,Conspiracy Theory (1997),416,123
1376,20,"Birdcage, The (1996)",413,121
2512,20,Star Trek: The Wrath of Khan (1982),410,110
2143,20,Mr. Holland's Opus (1995),408,106
2397,20,"Saint, The (1997)",407,128
1830,20,Heat (1995),403,110
1395,20,"Blues Brothers, The (1980)",401,99
1956,20,Jurassic Park (1993),398,106
2331,20,Raising Arizona (1987),398,101
1628,20,E.T. the Extra-Terrestrial (1982),397,110
2607,20,"Time to Kill, A (1996)",395,107
2231,20,One Flew Over the Cuckoo's Nest (1975),392,91
1932,20,Jaws (1975),387,100
1506,20,"Clockwork Orange, A (1971)",384,95
1243,20,Aladdin (1992),382,100
1790,20,GoodFellas (1990),382,96
2555,20,Swingers (1996),381,94
2501,20,Stand by Me (1986),377,97
1663,20,Face/Off (1997),375,95
2657,20,Twister (1996),368,115
1703,20,"Fish Called Wanda, A (1988)",367,97
1216,20,2001: A Space Odyssey (1968),365,93
1728,20,Four Weddings and a Funeral (1994),365,98
2444,20,"Shining, The (1980)",365,91
2488,20,Speed (1994),363,104
1746,20,"Full Monty, The (1997)",357,88
1878,20,"Hunt for Red October, The (1990)",357,94
2017,20,"Lion King, The (1994)",356,96
1421,20,Brazil (1985),355,92
1557,20,Dances with Wolves (1990),355,98
2389,20,Rumble in the Bronx (1995),353,101
2261,20,"People vs. Larry Flynt, The (1996)",352,95
2627,20,Top Gun (1986),348,99
1752,20,"Game, The (1997)",343,96
1831,20,Heathers (1989),341,90
1465,20,Casablanca (1942),338,76
2419,20,Sense and Sensibility (1995),337,84
1695,20,"Fifth Element, The (1997)",336,94
2272,20,Phenomenon (1996),336,93
2312,20,Psycho (1960),334,81
2481,20,"Sound of Music, The (1965)",333,87
1533,20,Courage Under Fire (1996),332,91
1430,20,Broken Arrow (1996),331,109
1921,20,It's a Wonderful Life (1946),330,81
2594,20,This Is Spinal Tap (1984),330,85
2354,20,Reservoir Dogs (1992),328,81
1343,20,Beauty and the Beast (1991),326,86
1333,20,Batman (1989),325,90
1290,20,Apocalypse Now (1979),320,79
2744,20,"Wizard of Oz, The (1939)",320,82
1763,20,Get Shorty (1995),319,88
2153,20,Much Ado About Nothing (1993),317,78
2516,20,Starship Troopers (1997),316,97
2619,20,To Kill a Mockingbird (1962),309,73
1502,20,Clerks (1994),306,80
2458,20,Sleepers (1996),306,86
1643,20,Eraser (1996),305,96
1807,20,Grosse Pointe Blank (1997),298,79
1817,20,Happy Gilmore (1996),297,83
1311,20,Babe (1995),296,76
1779,20,Glory (1989),295,73
2299,20,Primal Fear (1996),294,79
1794,20,"Graduate, The (1967)",293,72
